balavataro
document,section,page,markup,text
Bālāvatāro,46,76,text,"Dhara dhāraṇe-suvaṇṇaṃ te dhārayate, idha dhāraṇamiṇadeyyatā. Piha"
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,text,icchāyaṃ-samiddhānaṃ pihayanti daḷiddā. Kudhādyatthānaṃ yogekudha kope-tassa kujjhati.
Bālāvatāro,46,76,text,Duha jigiṃsāyaṃ-duhappapuraṇe vāduhayati disānaṃ megho. Issa issāyaṃ-titthiyā issayanti
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,text,"samaṇānaṃ, issā akkhamā. Usūya dosāvīkaraṇe-dujjanā ṇavantānaṃ usūyanti. Rarādha"
Bālāvatāro,46,76,text,hiṃsāsaṃrādhesu ikkha dassanaṅkesu iccesaṃ yogega sati yassa vipucchaṃ so
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,text,sampadāṃ...Vipucachananti vividho pañho taṃ kassa paṭibaddhaṃ yassa sambandhi
Bālāvatāro,46,76,text,"subhāsubhaṃ pucchantassa; ārādho me rañño rājānaṃ vā, puṭṭho ārādhaṃ khyāpayati"
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,text,tyattho. Āyasmato upasampadaṃ apekkhatītyattho; etesu pakkhe ettheva cakārena dutiyā.
Bālāvatāro,46,76,text,Patiāpubbassa suṇetissa anupatipubbasasa gī sadde iccassa ca yoge pubbassā kriyāya yo
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,text,"kattāso sampadānaṃ...Bhagavā bhikakhū etadavoca, bhikakhū bhagavato paccassosuṃ,"
Bālāvatāro,46,76,text,āsuṇanti vā; patipubbo āpubbo ca suṇoti paṭiññānuññāsu vattate; ettha pubbakriyāti vacana
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,text,"kriyā tassā kattā bhagavā...Bhikkhu janaṃ dhammaṃ sāveti, bhikkhuno jano anugiṇāti"
Bālāvatāro,46,76,text,patigiṇati vā; anupatipubbo giṇāti anuññāṇe. Ārocanatthe-āmtayāmi vo. Tadatthe-yuddhāya
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,text,sannaddho; taṃ attho payojanaṃ yassa taṃ tadatthaṃ ettha sannahakanassa payojanabhutaṃ
Bālāvatāro,46,76,text,yuddhaṃ...Tumatthe-lokānukampakāya; tumpaccayena samānattho tumattho tasmā
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,text,"lokamanukampituntyattho...Alamatthe-alaṃ mallo mallassa arahati vā; alamme suvaṇṇena,"
Bālāvatāro,46,76,text,iha alaṃ saddo arahapaṭikkhepesu...Maññati
Bālāvatāro,46,76,break,
Bālāvatāro,46,76,footnote,"[^12]:  ""Sammatī""ti ca pāṭho."
Bālāvatāro,46,76,break,
Bālāvatāro,46,77,break,
Bālāvatāro,46,77,text,"Yoge anādare gamyamāne yo appāṇī taṃ sampadānaṃ-kaṭṭhassa tvaṃ maññe-anādareti kiṃ,"
Bālāvatāro,46,77,text,"suvaṇaṇṇaṇaṃ tvaṃ maññe; appāṇīti kiṃ, gadubhaṃ tvaṃ maññe. Gatyatthadhātuna yaṃ"
Bālāvatāro,46,77,break,
Bālāvatāro,46,77,text,"kammaṃ taṃ samapadānaṃ dutiyā ca-gāmassa gato, gāmaṃ gato vā. Saṃsaṭṭhatthe-bhaddaṃ"
Bālāvatāro,46,77,text,bhavato hotu-saṃsaddhaṃ āsiṃsanaṃ. Sammutyatthe-sādhu sammuti me.
Bālāvatāro,46,77,break,
Bālāvatāro,46,77,text,Hiyyoyoge-hiyyosomattāya. Sattamyatthe-tuyhaṃ āvīkaromi; atthaggahaṇena upamante
Bālāvatāro,46,77,text,karissāmiccādi.
Bālāvatāro,46,77,break,
Bālāvatāro,46,77,text,"""Namoyogādisvapice"" 'ni catutthi. Namo te; sotthi pajānaṃ; svāgatante; kiṃ vippaṭisārāya."
Bālāvatāro,46,77,break,
Bālāvatāro,47,77,section,47
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,Yasmādapeti bhayamādatte vā tadapādānaṃ.
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,Yato apasarati bhāyati gaṇhāti vā taṃ kattussa apagamanādi sīmābhutanti apādānaṃ nāma.
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,Apādāne pañcamī.
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,"Gāmā apenti; corā bhāyanti, upajjhāyā sikkhaṃ gaṇahāti. Niyamapubbake vijjāggahaṇe"
Bālāvatāro,47,77,text,sāddhe ādānattheneva sijndhati-yathā-upajjhayamhā adhiyate.
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,"Samepyapagame dvinnaṃ pubbarūpā yadaccutaṃ,"
Bālāvatāro,47,77,text,Vuccate tadapādānaṃ taṃ calāvalato dvidhā.
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,Yathāssā dhāvatā poso pate rukkhā phalaṃ 'ti ca.
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,Dhātunāmānamupasaggayogādi svapi ca.
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,Dhātvādivisesānaṃ yoge yaṃ taṃ apādānaṃ nāma...Parāpubbajiyoge yo anabhibhavanīyo taṃ
Bālāvatāro,47,77,text,"apādānaṃ nāma-buddhasmā parānti aññatitthiyā, buddhamabhibhavitumasamatthātyattho;"
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,"anabhibhavanīyoti kiṃ, ripuṃ parājayati vīro. Papubbabhuyoge yato acchintappabhavo taṃ"
Bālāvatāro,47,77,text,apādānaṃ nāma...Anavatattamhā mahā sarā pabhavanti-paṭhamaṃ tato eva
Bālāvatāro,47,77,break,
Bālāvatāro,47,77,text,upalabbhantītyattho. Pema
Bālāvatāro,47,77,break,
Bālāvatāro,47,78,text,To jāyate bhayaṃ...Jigucchāpamādatthānaṃ yoge-adhammā jigucchati pamajjati vā. Nāma
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,"yoge, tatoppabhuti, yato sarāmi, yatoppabhutītyattho; ettha pabhutisaddo nappayutto"
Bālāvatāro,47,78,text,gamyamānatthassa saddassa payogampati kāmācārāti ñāyā...Aññatthāṃ yoge-nāññaṃ
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,dukkhā; bhino devadattāccādi. Upasaggayoge-apasālāya āyanti vānijā-sālaṃ vajjetvātyattho;
Bālāvatāro,47,78,text,ābrahma lokā saddo abbhuggacchati. Mukhyasadise patidāne ca vattamānassa patissa
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,yoge-buddhasmā patisāriputto-buddhasadiso'tyattho. Gha tamassa telasmā patidadāti;
Bālāvatāro,47,78,text,vinimaye upāttassa patinīyātanaṃ patidānaṃ tatra telaṃ gahetvā ghataṃ
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,"dadātītyattho...Ādiggahaṇena kārakamajejhapi-luddako ito pakkhasmā migaṃ vijjhati,"
Bālāvatāro,47,78,text,"luddako ito kosā kujaraṃ vijjhati, ettha itotya pādanassa miganti kammassa ca majjhabhuto"
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,"pakkho tassāpadāna saññā, athavā karaṇaṃ kāro kāro eva kārako kriyā, yadādinā"
Bālāvatāro,47,78,text,"sakatthekappaccayo, tato kriyānampi vajjho kārakamajjho nāma...Yathā-ajja vijjhitvā"
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,pakkhasmā vijjhati-ettha vijjhitvā vijjhatīti kriyādvayaṃ...Apisaddena nipātayogepi pañcamī
Bālāvatāro,47,78,text,dutiyā tatiyā ca-rahitā mātujā mātujaṃ mātujena vā; rite saddhammā saddhammaṃ
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,saddhammena vā; evaṃ vinā yogepi-nānā kulā pabbajitā; ariyehi puthagevāyaṃ; cakārena
Bālāvatāro,47,78,text,aññatthāpi yoje tabbaṃ.
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,Rakkhaṇatthānamicchitaṃ.
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,"Rakkhā rakkhaṇaṃ tamattho yesaṃ dhātunaṃ tesaṃ yoge vā, rakkhitabbā rakkhaṇa"
Bālāvatāro,47,78,text,rakkhaṇa ñca te atthā ceti rakkhaṇatthā te saṃ vajjhe vāyaṃ icchitaṃ taṃ apādānaṃ nāma;
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,ucchuto sigāle rakkhanti khette; yavā paṭisedhenti gāvo khette; ettha pakkhe
Bālāvatāro,47,78,text,"paṭisedhadvārena rakkhaṇameva gamyate...Rakkhaṇanti kiṃ,"
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,"abhidhammamadhīte-icchitanti kiṃ, anicchitassa khettassa nā kiṃ,"
Bālāvatāro,47,78,text,"abhidhammamadhīte-icchitanti kiṃ, anicchitassa khettassa nāpādānasaññā...Keci bhatako"
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,yavaṃ rakkhatīti paccudāharanti.
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,Yena vādassanaṃ.
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,Yena daṭṭhūnā adassanaṃ daṭṭhabbena icchitaṃ so daṭṭhāpādānaṃ nāma; upajjhāyā
Bālāvatāro,47,78,text,"antaradhāyati sisso, nilīyatītyattho; ettha dassanakriyāya kattubhutenanupajjhāyena attano"
Bālāvatāro,47,78,break,
Bālāvatāro,47,78,text,adassanaṃ
Bālāvatāro,47,78,break,
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,"Daṭṭhabbabhuto sisso anajjhetukāmo icchati, upajjhāyena kattabbamattano dassanaṃ sisso"
Bālāvatāro,47,79,text,upajjhāyo maṃ na passatu ti icchatītyattho...Vākārena sattamī ca-jetavane antarahito; ettha
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,jetavanasasaddena jetavanaṭṭhā.
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,Dūrantikaddhakālanimmātvālopa disāyogavibhattārappayoga suddhappa mocanahetuvi
Bālāvatāro,47,79,text,vittappa māṇa pubba yogabandhanaguvacanapañhakathana thokākattusu ca.
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,"Dūrādisu yaṃ taṃ apādāṃ, cakārena kvaci dutiyā tatiyā chaṭṭhī ca. Taṃ yathā-dūravācīnaṃ"
Bālāvatāro,47,79,text,"taṃyoge aññesañca[^13]-dūrato āgamma, dūraṃ dūrena vā-ārakā te moghapurisā dhammavinayā,"
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,"dhammavinayaṃ, dhamma vinayena vā. Attikatthe-sasamīpaṃ gāmā, gāmaṃ gāmena vā."
Bālāvatāro,47,79,text,"Addhakālānaṃ nimmāṇe-madhurāya catusu yojanesu paṅkassaṃ, ito"
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,ekanavutikappamatthake; nimmāṇaṃ parimāṇaṃ. Tvālope sati
Bālāvatāro,47,79,text,kammādhīkaraṇavisaye-tvālope'ti tvāntassatthasambhavepi tassānuccāraṇaṃ; pāsādā
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,"saṅkameyya, āsanā vuḍhaheyya, tvālope'ti kiṃ, pāsādaṃ abhiruhitvā saṅkameyya, āsane"
Bālāvatāro,47,79,text,"nisīditvā vuṭṭhaheyya. Disatthe taṃvācīnaṃ yoge ca-puratthimato, avīcito upari."
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,Vibhāge-yato paṇītataro. Āratyatthayoge-gāma dhammā virati. Suddhatthe-mātito suddho.
Bālāvatāro,47,79,text,"Pamoñcanatthe-mutto mārabandhanā. Hetvatthe vikappena-kasmā hetunā, kiṃ kāraṇaṃ,"
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,"kena hetunā, kissa hetu; dutiyā tatiyā catutthī ca. Vivittatthe-vivicceva kāmehi."
Bālāvatāro,47,79,text,"Pamāṇatthe-dīghaso navavidatthiyo ""dīghorehī"" 'ti smāssa so. Pubbayoge-pubbeva"
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,"sambodhā; pubbo'tra paṭhamattho, bandhanatthe iṇavisaye-satasmā baddho satena vā;"
Bālāvatāro,47,79,text,pakkhe tatiyā. Guṇavacane-issariyā janaṃ rakkhati rājā. Pañhe kathane ca tvālope
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,text,kammādhikaraṇesu-
Bālāvatāro,47,79,break,
Bālāvatāro,47,79,footnote,[^13]:  Aññesu ca.
Bālāvatāro,47,79,break,
Bālāvatāro,47,80,break,
Bālāvatāro,47,80,text,"Abhidhammā pucchanti abhidhammaṃ abhidhammena vā, abhidhammā kathayanti"
Bālāvatāro,47,80,text,"abhidhammaṃ abhidhammena vā, pakkhe dutiyā tatiyā ca, kathanamatra vissajjanaṃ,"
Bālāvatāro,47,80,break,
Bālāvatāro,47,80,text,"tvālopeti kiṃ, abhidhammaṃ sutvā pucchanti abhidhamme ṭhatvā vā; abhidhammaṃ"
Bālāvatāro,47,80,text,paṭhitvā kathayanti abhidhamme ṭhatvā vanā. Thokatthe karaṇavisaye-thokā muccati
Bālāvatāro,47,80,break,
Bālāvatāro,47,80,text,"thokena vā, pakkhe karaṇe tatiyā. Akattari niccaṃ-vipulattā."
Bālāvatāro,47,80,break,
Bālāvatāro,48,80,section,48
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,Yassa vā pariggaho taṃ sāmi.
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,Yassa saṃ sāmī samīpo samūho avayavo taṃ sāmī nāma.
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,"""Sāmismiṃ chaṭṭhī""- bhikkhuno cīvaraṃ, narānamindo, nagarassa samīpaṃ, suvaṇṇassa"
Bālāvatāro,48,80,text,"rāsi, rukkhassa sākhā, vākārenevāññatrāpi chaṭṭhī...Yathā-hetuyoge-buddhassa hetu."
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,Sadisatthe-pitussa sadiso. Antappaccayayoge-musāvādsa ottappaṃ. Guṇayoge-paññāya
Bālāvatāro,48,80,text,paṭubhāvo. Suhitatthe-phalānaṃ titto; puraṃ hiraññasuvaṇṇassa. Nipātantarayoge-vasalassa
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,katvā; kāle-māsassa dvikkhattuṃ bhuñjati. Rujayoge-devadattassa rujati. Vattamāne katayoge
Bālāvatāro,48,80,text,"kattari-rañño sammato; ettha ""bhyādīhi matibuddhipūjādīhi ketā"" 'ti kto...Yadādinā kalopo."
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,Sambandhe-
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,"Ete sambandhino ñceti yasmātthā buddhi jāyate,"
Bālāvatāro,48,80,text,Sambandho nāma so attho sambandhidvayanisassito.
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,"Sambandhiñcaye visesso kocī koci visesanaṃ,"
Bālāvatāro,48,80,text,Kañcudadissa kriyaṃ tesaṃ sambandho so pavattate.
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,"Chaṭṭhī dviḍhe'pi sambandho bhedakasmā'va jāyate,"
Bālāvatāro,48,80,text,Jātāpi sā visessamhā sambandhiṃ na vade yato.
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,"Saddasattisabhāvoyamiti ettha patīyate,"
Bālāvatāro,48,80,text,Patitimanatikkamma hoti saddatthaghaṇṭhiti.
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,"Aññamaññāpekkhalakkhaṇo sambandho, so canekavīdho"
Bālāvatāro,48,80,text,jaññajakavāccavācakavikāravīkāriparimāṇaparimeyyapūraṇapūritabbādibhede- na
Bālāvatāro,48,80,break,
Bālāvatāro,48,80,text,"...Yathā-rañño putto, saddassattho, khīrassa vikāro dadhi, tilānaṃ muṭṭhi, vassānaṃ tatiye"
Bālāvatāro,48,80,text,māse.
Bālāvatāro,48,80,break,
Bālāvatāro,48,81,break,
Bālāvatāro,48,81,text,Tattha rañño putto'tyatra jananakriyāya kato sambandho-tathāhi rājā janeti putto janiyate
Bālāvatāro,48,81,text,tasmā rājā janetīti vuttena kamiti visesāpekkhāyaṃ puttantyapekkhiyamānattā puttena rañño
Bālāvatāro,48,81,break,
Bālāvatāro,48,81,text,sambandho hoti; putto jaññateti vutte keneti visesāpekkhāyaṃ raññāti apekkhiya mānattā
Bālāvatāro,48,81,text,raññā puttassa sambandho hoti; brāhmaṇādinaṃ sāmañña bhutaṃ puttaṃ brāhmaṇadito rājā
Bālāvatāro,48,81,break,
Bālāvatāro,48,81,text,"visesayatiti visesanaṃ, putto tu tato visesīyatīti visesso...Evaṃ vāccavācakādisu"
Bālāvatāro,48,81,text,vacanakriyādayo netabbā.
Bālāvatāro,48,81,break,
Bālāvatāro,49,81,section,49
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,Chaṭṭhisattamītyadhikāro.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,Sāmissarādhipatidāyādasakkhipati bhupasutakusalehi ca.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,Sāmyādisaddayoge chaṭṭhi sattamī ca hoti...Goṇanaṃ sāmī goṇesu vātyādi.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,Niddhāraṇe ca.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,Niddhāraṇe chaṭṭhī sattamī ca hoti.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,"Yaṃ hī jātiguṇakriyānāmehi samudāyato,"
Bālāvatāro,49,81,text,Puthakkaraṇamekassa taṃ niddhāraṇamabruvuṃ.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,"Narānaṃ khattiyo sūrataro, naresu vā; kaṇhā gāvīnaṃ sampannakhīratamā, gāvīsu vā;"
Bālāvatāro,49,81,text,"pathikānaṃ dhāvaṃ sīghatamo, pathikesu vā; brāhmaṇānaṃ devadatto paṇḍito,"
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,brāhmaṇesu vā. Cakārena paṭhamatthepi sattamī-idampissa hoti sīlasmiṃ; sīlantyattho.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,Anādare ca.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,"Anādare gamyamāne chaṭṭhi sattamī ca hoti. Rudato dārakassa pabbaji, rudantasmiṃ vā;"
Bālāvatāro,49,81,text,rudantaṃ dārakaṃ anādariyetyattho.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,Chaṭṭhī ca.
Bālāvatāro,49,81,break,
Bālāvatāro,49,81,text,Tatiyāsattamīnamatthe kvaci chaṭṭhi hoti...Yajassa karaṇe-pupphassa buddhaṃ yajati.
Bālāvatāro,49,81,text,"Kimalamatthe-kiṃ tassa, alantassa. Sattamya"
Bālāvatāro,49,81,break,
Bālāvatāro,49,82,break,
Bālāvatāro,49,82,text,"Tthe-kusalā naccagītassa...Kvaciti kiṃ, tatabbesu tatiyā eva-yathā, desito mayā; pāletabbā"
Bālāvatāro,49,82,text,bhikkhunīhi sikkhā.
Bālāvatāro,49,82,break,
Bālāvatāro,49,82,text,Dutiyāpañcamīnañca.
Bālāvatāro,49,82,break,
Bālāvatāro,49,82,text,Dutiyāpañcamīnamatthe kvaci chaṭṭhi hoti. Kammassa kattāro...Satyattha isuicchāyaṃ daya
Bālāvatāro,49,82,text,"dānagatirakkhaṇesu iccādīnaṃ yoge-mātuyā sarati, pitussa icchati, telassa dayati. Karotissa"
Bālāvatāro,49,82,break,
Bālāvatāro,49,82,text,patiyatane-udakassa patikurute-sato guṇadhānaṃ patiyatanaṃ. Pañcamyatthe-sabbe tasanti
Bālāvatāro,49,82,text,"daṇḍassa...Kvacīti kiṃ, tavattutāvī tvaānamānaṇukādisu dutiyā eva; rathaṃ katavā katāvi"
Bālāvatāro,49,82,break,
Bālāvatāro,49,82,text,katvā karāno kurumāno vā; pasavo ghātuko.
Bālāvatāro,49,82,break,
Bālāvatāro,49,82,text,Yadā kitakayoge kattari kammani ca ekakkhaṇe chaṭṭhī sampattā tadā kammattheyeva
Bālāvatāro,49,82,text,"chaṭṭhī-yathā, acchariyo arañjakena vatvānaṃ rāgo-ettha rāgotyassa kitakassa yoge"
Bālāvatāro,49,82,break,
Bālāvatāro,49,82,text,"arajakassa kattuttā vatthānañca kammattā arajakasaddā vatthasaddā ca ekakkhaṇe ""chaṭṭhī"
Bālāvatāro,49,82,text,"ce"" 'ti ""dutiyā pañcamīnañce"" 'ti chaṭṭhippasaṅge kvaciggahaṇena arajakā na hoti vatthā tu"
Bālāvatāro,49,82,break,
Bālāvatāro,49,82,text,hoteva.
Bālāvatāro,49,82,break,
Bālāvatāro,50,82,section,50
Bālāvatāro,50,82,break,
Bālāvatāro,50,82,text,Yo'dhāro tamokāsaṃ.
Bālāvatāro,50,82,break,
Bālāvatāro,50,82,text,Yo kriyānissayabhutānaṃ kattukammānaṃ patiṭṭhā taṃ okāsaṃ nāma.
Bālāvatāro,50,82,break,
Bālāvatāro,50,82,text,Okāse sattamī.
Bālāvatāro,50,82,text,"Opasilesikavisayābhyāsa byāpikabhedā catudhādhāro,"
Bālāvatāro,50,82,break,
Bālāvatāro,50,82,text,Vāri ghaṭesu ca salile macchā sassaṃ nadiyaṃ tilesu telaṃ.
Bālāvatāro,50,82,break,
Bālāvatāro,50,82,text,"""Kammakaraṇa nimittatthesu sattamī"" 'ti sattamī-kammani gahacubiabhivādinaṃ"
Bālāvatāro,50,82,text,yoge-bāhāsu gahetvā muddhani cumbitvā bhikkhūsu abhivādenti. Karaṇe bhikkhācāre
Bālāvatāro,50,82,break,
Bālāvatāro,50,82,text,"gamyamāne-pattesu piṇḍāya caranti. Nimittekuñjaro dantesu haññate, dantadvaya"
Bālāvatāro,50,82,text,muddissa haññate
Bālāvatāro,50,82,break,
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,"Tyattho. ""Sampadāne ce"" 'ti sattamī-saṅghe dinnaṃ ""pañcamyatthe ce"" 'ti sattamī kadalīsu"
Bālāvatāro,50,83,text,gajaṃ rakkhati.
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,Kālabhāvesu ca.
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,"Bhāvotra kriyā-kālatthe bhāvatthe ca sattamī hoti. Pubbaṇha samaye gato, saṅghesu"
Bālāvatāro,50,83,text,bhojiyamānesu gato-ettha saṅghānaṃ bhojanakriyāya kassa ci gamanakriyā lakkhīyati.
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,Upādhyadhikissaravacane.
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,Adhikavacanavuttino upassa issaravacanavuttino adhissa ca yoge sattamī hoti...Upanikkhe
Bālāvatāro,50,83,text,"kahāpaṇaṃ, nikkhassa kahāpaṇo adhiko'tyattho. Adhibrahmadatte pañcālā, issarabhutassa"
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,"buhmadattassa pañcālānyattho. Adhidevesu buddho, devānaṃ issaro buddho'tyattho; ettha"
Bālāvatāro,50,83,text,"dvīdhā viggaho-vacanaṃ udiraṇaṃ, issarassa vacanaṃ issaravacanaṃ, issarassa vacanaṃ"
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,yassa vā taṃ issaravacananti.
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,Maḍhitussukkesu tatiyā ca.
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,"Maṇḍito pasanno, ussukko ībhāyutto, maṇḍite ussukke ca tatiyā sattamī ca hoti...Ñāṇena"
Bālāvatāro,50,83,text,"pasīdito, ñāṇe vā; ñāṇena ussukko, ñāṇe vā."
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,"Sandhi nāmaṃ samāso ca taddhitākhyātikaṃ tathā,"
Bālāvatāro,50,83,text,Kitakaṃ kārakaṃ kaṇḍā satta bālāvatārarime.
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,text,"Sātirekehi catuhi bhāṇavārehi niṭṭhito,"
Bālāvatāro,50,83,text,Bālāvatāro janatābuddhivuddhiṃ karotu hi.
Bālāvatāro,50,83,break,
Bālāvatāro,50,83,endsection,Bālāvatāro niṭṭhito.
